Date (MM/DD/YYYY),Time (HH:MM),Wspd,Dry-bulb,DHI,DNI,GHI,ALB
5/26/1999,15:30,2.7,19.0,0.0,0.0,0.0,0.0
5/26/1999,16:30,2.4000000000000004,18.0,0.0,0.0,0.0,0.0
5/26/1999,17:30,1.6,17.0,0.0,0.0,0.0,0.0
5/26/1999,18:30,0.8,14.0,0.0,0.0,0.0,0.0
5/27/1999,05:30,2.8000000000000003,9.0,0.0,0.0,0.0,0.0
5/27/1999,06:30,2.6,10.0,0.0,0.0,0.0,0.0
5/27/1999,07:30,1.9,12.0,0.0,0.0,0.0,0.0
5/27/1999,08:30,1.4,13.0,0.0,0.0,0.0,0.0
5/27/1999,09:30,1.4,14.0,0.0,0.0,0.0,0.0
5/27/1999,10:30,1.6,15.0,0.0,0.0,0.0,0.0
5/27/1999,11:30,1.9,16.0,0.0,0.0,0.0,0.0
5/27/1999,12:30,2.1,16.0,0.0,0.0,0.0,0.0
5/27/1999,13:30,2.0,15.0,0.0,0.0,0.0,0.0
5/27/1999,14:30,1.8,14.0,0.0,0.0,0.0,0.0
5/27/1999,15:30,1.4,13.0,0.0,0.0,0.0,0.0
5/27/1999,16:30,1.0,12.0,0.0,0.0,0.0,0.0
5/27/1999,17:30,0.7000000000000001,11.0,0.0,0.0,0.0,0.0
5/27/1999,18:30,0.6000000000000001,10.0,0.0,0.0,0.0,0.0
5/28/1999,05:30,2.5,9.0,0.0,0.0,0.0,0.0
5/28/1999,06:30,2.8000000000000003,12.0,0.0,0.0,0.0,0.0
5/28/1999,07:30,2.7,15.0,0.0,0.0,0.0,0.0
5/28/1999,08:30,2.8000000000000003,18.0,0.0,0.0,0.0,0.0
5/28/1999,09:30,3.0,20.0,0.0,0.0,0.0,0.0
5/28/1999,10:30,3.1,21.0,0.0,0.0,0.0,0.0
5/28/1999,11:30,3.2,22.0,0.0,0.0,0.0,0.0
5/28/1999,12:30,3.2,23.0,0.0,0.0,0.0,0.0
5/28/1999,13:30,3.1,23.0,0.0,0.0,0.0,0.0
5/28/1999,14:30,2.9000000000000004,22.0,0.0,0.0,0.0,0.0
5/28/1999,15:30,2.6,22.0,0.0,0.0,0.0,0.0
5/28/1999,16:30,2.3000000000000003,21.0,0.0,0.0,0.0,0.0
5/28/1999,17:30,1.6,19.0,0.0,0.0,0.0,0.0
5/28/1999,18:30,1.2000000000000002,16.0,0.0,0.0,0.0,0.0
5/29/1999,05:30,3.2,12.0,0.0,0.0,0.0,0.0
5/29/1999,06:30,3.4000000000000004,16.0,0.0,0.0,0.0,0.0
5/29/1999,07:30,2.8000000000000003,19.0,0.0,0.0,0.0,0.0
5/29/1999,08:30,1.9,22.0,0.0,0.0,0.0,0.0
5/29/1999,09:30,1.3,23.0,0.0,0.0,0.0,0.0
5/29/1999,10:30,1.1,24.0,0.0,0.0,0.0,0.0
5/29/1999,11:30,1.3,23.0,0.0,0.0,0.0,0.0
5/29/1999,12:30,2.1,22.0,0.0,0.0,0.0,0.0
5/29/1999,13:30,3.2,21.0,0.0,0.0,0.0,0.0
5/29/1999,14:30,3.7,19.0,0.0,0.0,0.0,0.0
5/29/1999,15:30,3.2,17.0,0.0,0.0,0.0,0.0
5/29/1999,16:30,2.2,17.0,0.0,0.0,0.0,0.0
5/29/1999,17:30,1.4,16.0,0.0,0.0,0.0,0.0
5/29/1999,18:30,0.9,14.0,0.0,0.0,0.0,0.0
5/30/1999,05:30,3.4000000000000004,11.0,0.0,0.0,0.0,0.0
5/30/1999,06:30,3.5,15.0,0.0,0.0,0.0,0.0
5/30/1999,07:30,2.9000000000000004,18.0,0.0,0.0,0.0,0.0
5/30/1999,08:30,2.2,21.0,0.0,0.0,0.0,0.0
5/30/1999,09:30,1.4,22.0,0.0,0.0,0.0,0.0
5/30/1999,10:30,0.7000000000000001,23.0,0.0,0.0,0.0,0.0
5/30/1999,11:30,0.3,24.0,0.0,0.0,0.0,0.0
5/30/1999,12:30,0.3,25.0,0.0,0.0,0.0,0.0
5/30/1999,13:30,0.3,25.0,0.0,0.0,0.0,0.0
5/30/1999,14:30,0.4,24.0,0.0,0.0,0.0,0.0
5/30/1999,15:30,0.6000000000000001,23.0,0.0,0.0,0.0,0.0
5/30/1999,16:30,0.9,22.0,0.0,0.0,0.0,0.0
5/30/1999,17:30,0.9,20.0,0.0,0.0,0.0,0.0
5/30/1999,18:30,0.8,17.0,0.0,0.0,0.0,0.0
5/31/1999,05:30,1.7000000000000002,9.0,0.0,0.0,0.0,0.0
5/31/1999,06:30,1.8,11.0,0.0,0.0,0.0,0.0
5/31/1999,07:30,1.5,14.0,0.0,0.0,0.0,0.0
5/31/1999,08:30,1.3,16.0,0.0,0.0,0.0,0.0
5/31/1999,09:30,1.8,17.0,0.0,0.0,0.0,0.0
5/31/1999,10:30,2.4000000000000004,18.0,0.0,0.0,0.0,0.0
5/31/1999,11:30,2.9000000000000004,20.0,0.0,0.0,0.0,0.0
5/31/1999,12:30,3.7,21.0,0.0,0.0,0.0,0.0
5/31/1999,13:30,4.4,21.0,0.0,0.0,0.0,0.0
5/31/1999,14:30,4.6000000000000005,20.0,0.0,0.0,0.0,0.0
5/31/1999,15:30,4.7,19.0,0.0,0.0,0.0,0.0
5/31/1999,16:30,4.6000000000000005,17.0,0.0,0.0,0.0,0.0
5/31/1999,17:30,4.1000000000000005,14.0,0.0,0.0,0.0,0.0
5/31/1999,18:30,3.0,11.0,0.0,0.0,0.0,0.0
6/1/1999,05:30,1.9,8.0,0.0,0.0,0.0,0.0
6/1/1999,06:30,2.4000000000000004,11.0,0.0,0.0,0.0,0.0
6/1/1999,07:30,2.1,14.0,0.0,0.0,0.0,0.0
6/1/1999,08:30,1.7000000000000002,17.0,0.0,0.0,0.0,0.0
6/1/1999,09:30,1.3,19.0,0.0,0.0,0.0,0.0
6/1/1999,10:30,1.2000000000000002,21.0,0.0,0.0,0.0,0.0
6/1/1999,11:30,1.2000000000000002,22.0,0.0,0.0,0.0,0.0
6/1/1999,12:30,1.2000000000000002,23.0,0.0,0.0,0.0,0.0
6/1/1999,13:30,1.2000000000000002,23.0,0.0,0.0,0.0,0.0
6/1/1999,14:30,1.2000000000000002,23.0,0.0,0.0,0.0,0.0
6/1/1999,15:30,1.1,22.0,0.0,0.0,0.0,0.0
6/1/1999,16:30,1.2000000000000002,21.0,0.0,0.0,0.0,0.0
6/1/1999,17:30,1.3,19.0,0.0,0.0,0.0,0.0
6/1/1999,18:30,1.4,16.0,0.0,0.0,0.0,0.0
6/2/1999,05:30,2.8000000000000003,11.0,0.0,0.0,0.0,0.0
6/2/1999,06:30,3.3000000000000003,15.0,0.0,0.0,0.0,0.0
6/2/1999,07:30,3.4000000000000004,18.0,0.0,0.0,0.0,0.0
6/2/1999,08:30,4.1000000000000005,21.0,0.0,0.0,0.0,0.0
6/2/1999,09:30,5.0,23.0,0.0,0.0,0.0,0.0
6/2/1999,10:30,5.9,24.0,0.0,0.0,0.0,0.0
6/2/1999,11:30,6.6000000000000005,25.0,0.0,0.0,0.0,0.0
6/2/1999,12:30,7.2,25.0,0.0,0.0,0.0,0.0
6/2/1999,13:30,7.4,24.0,0.0,0.0,0.0,0.0
6/2/1999,14:30,7.300000000000002,23.0,0.0,0.0,0.0,0.0
6/2/1999,15:30,7.300000000000002,23.0,0.0,0.0,0.0,0.0
6/2/1999,16:30,6.9,21.0,0.0,0.0,0.0,0.0
6/2/1999,17:30,5.800000000000002,19.0,0.0,0.0,0.0,0.0
6/2/1999,18:30,4.800000000000002,16.0,0.0,0.0,0.0,0.0
6/3/1999,05:30,3.2,9.0,0.0,0.0,0.0,0.0
6/3/1999,06:30,3.7,13.0,0.0,0.0,0.0,0.0
6/3/1999,07:30,4.0,16.0,0.0,0.0,0.0,0.0
6/3/1999,08:30,4.3,19.0,0.0,0.0,0.0,0.0
6/3/1999,09:30,4.7,21.0,0.0,0.0,0.0,0.0
6/3/1999,10:30,5.2,23.0,0.0,0.0,0.0,0.0
6/3/1999,11:30,5.7,24.0,0.0,0.0,0.0,0.0
6/3/1999,12:30,6.2,25.0,0.0,0.0,0.0,0.0
6/3/1999,13:30,6.5,26.0,0.0,0.0,0.0,0.0
6/3/1999,14:30,6.6000000000000005,26.0,0.0,0.0,0.0,0.0
6/3/1999,15:30,6.4,25.0,0.0,0.0,0.0,0.0
6/3/1999,16:30,5.9,24.0,0.0,0.0,0.0,0.0
6/3/1999,17:30,4.5,21.0,0.0,0.0,0.0,0.0
6/3/1999,18:30,3.0,17.0,0.0,0.0,0.0,0.0
6/4/1999,05:30,3.0,11.0,0.0,0.0,0.0,0.0
6/4/1999,06:30,3.3000000000000003,16.0,0.0,0.0,0.0,0.0
6/4/1999,07:30,3.2,20.0,0.0,0.0,0.0,0.0
6/4/1999,08:30,3.6,22.0,0.0,0.0,0.0,0.0
6/4/1999,09:30,4.3,24.0,0.0,0.0,0.0,0.0
6/4/1999,10:30,5.1000000000000005,25.0,0.0,0.0,0.0,0.0
6/4/1999,11:30,6.0,26.0,0.0,0.0,0.0,0.0
6/4/1999,12:30,6.800000000000002,26.0,0.0,0.0,0.0,0.0
6/4/1999,13:30,7.300000000000002,27.0,0.0,0.0,0.0,0.0
6/4/1999,14:30,7.6,26.0,0.0,0.0,0.0,0.0
6/4/1999,15:30,7.800000000000002,25.0,0.0,0.0,0.0,0.0
6/4/1999,16:30,7.4,24.0,0.0,0.0,0.0,0.0
6/4/1999,17:30,5.9,22.0,0.0,0.0,0.0,0.0
6/4/1999,18:30,4.5,19.0,0.0,0.0,0.0,0.0
6/5/1999,05:30,0.7000000000000001,8.0,0.0,0.0,0.0,0.0
6/5/1999,06:30,1.0,11.0,0.0,0.0,0.0,0.0
6/5/1999,07:30,2.2,14.0,0.0,0.0,0.0,0.0
6/5/1999,08:30,3.2,16.0,0.0,0.0,0.0,0.0
6/5/1999,09:30,3.9,18.0,0.0,0.0,0.0,0.0
6/5/1999,10:30,4.6000000000000005,19.0,0.0,0.0,0.0,0.0
6/5/1999,11:30,5.300000000000002,19.0,0.0,0.0,0.0,0.0
6/5/1999,12:30,5.6000000000000005,19.0,0.0,0.0,0.0,0.0
6/5/1999,13:30,5.6000000000000005,18.0,0.0,0.0,0.0,0.0
6/5/1999,14:30,5.2,16.0,0.0,0.0,0.0,0.0
6/5/1999,15:30,5.1000000000000005,15.0,0.0,0.0,0.0,0.0
6/5/1999,16:30,5.5,13.0,0.0,0.0,0.0,0.0
6/5/1999,17:30,5.1000000000000005,11.0,0.0,0.0,0.0,0.0
6/5/1999,18:30,3.4000000000000004,9.0,0.0,0.0,0.0,0.0
6/6/1999,05:30,4.7,8.0,0.0,0.0,0.0,0.0
6/6/1999,06:30,5.0,10.0,0.0,0.0,0.0,0.0
6/6/1999,07:30,5.1000000000000005,13.0,0.0,0.0,0.0,0.0
6/6/1999,08:30,5.0,16.0,0.0,0.0,0.0,0.0
6/6/1999,09:30,4.4,18.0,0.0,0.0,0.0,0.0
6/6/1999,10:30,3.5,20.0,0.0,0.0,0.0,0.0
6/6/1999,11:30,2.6,21.0,0.0,0.0,0.0,0.0
6/6/1999,12:30,1.7000000000000002,22.0,0.0,0.0,0.0,0.0
6/6/1999,13:30,0.7000000000000001,23.0,0.0,0.0,0.0,0.0
6/6/1999,14:30,0.5,23.0,0.0,0.0,0.0,0.0
6/6/1999,15:30,1.1,22.0,0.0,0.0,0.0,0.0
6/6/1999,16:30,1.6,21.0,0.0,0.0,0.0,0.0
6/6/1999,17:30,1.5,20.0,0.0,0.0,0.0,0.0
6/6/1999,18:30,1.3,17.0,0.0,0.0,0.0,0.0
6/7/1999,05:30,3.3000000000000003,11.0,0.0,0.0,0.0,0.0
6/7/1999,06:30,3.3000000000000003,15.0,0.0,0.0,0.0,0.0
6/7/1999,07:30,2.9000000000000004,19.0,0.0,0.0,0.0,0.0
6/7/1999,08:30,3.0,22.0,0.0,0.0,0.0,0.0
6/7/1999,09:30,3.6,24.0,0.0,0.0,0.0,0.0
6/7/1999,10:30,4.1000000000000005,25.0,0.0,0.0,0.0,0.0
6/7/1999,11:30,4.6000000000000005,26.0,0.0,0.0,0.0,0.0
6/7/1999,12:30,4.9,27.0,0.0,0.0,0.0,0.0
6/7/1999,13:30,5.2,28.0,0.0,0.0,0.0,0.0
6/7/1999,14:30,5.5,28.0,0.0,0.0,0.0,0.0
6/7/1999,15:30,5.7,27.0,0.0,0.0,0.0,0.0
6/7/1999,16:30,5.5,26.0,0.0,0.0,0.0,0.0
6/7/1999,17:30,4.7,24.0,0.0,0.0,0.0,0.0
6/7/1999,18:30,3.8,19.0,0.0,0.0,0.0,0.0
6/8/1999,05:30,2.6,14.0,0.0,0.0,0.0,0.0
6/8/1999,06:30,3.4000000000000004,19.0,0.0,0.0,0.0,0.0
6/8/1999,07:30,4.2,22.0,0.0,0.0,0.0,0.0
6/8/1999,08:30,5.0,24.0,0.0,0.0,0.0,0.0
6/8/1999,09:30,5.4,26.0,0.0,0.0,0.0,0.0
6/8/1999,10:30,5.6000000000000005,27.0,0.0,0.0,0.0,0.0
6/8/1999,11:30,5.9,28.0,0.0,0.0,0.0,0.0
6/8/1999,12:30,6.1000000000000005,28.0,0.0,0.0,0.0,0.0
6/8/1999,13:30,6.1000000000000005,29.0,0.0,0.0,0.0,0.0
6/8/1999,14:30,6.0,28.0,0.0,0.0,0.0,0.0
6/8/1999,15:30,5.6000000000000005,27.0,0.0,0.0,0.0,0.0
6/8/1999,16:30,4.9,26.0,0.0,0.0,0.0,0.0
6/8/1999,17:30,3.4000000000000004,24.0,0.0,0.0,0.0,0.0
6/8/1999,18:30,2.0,19.0,0.0,0.0,0.0,0.0
6/9/1999,05:30,1.6,11.0,0.0,0.0,0.0,0.0
6/9/1999,06:30,2.6,14.0,0.0,0.0,0.0,0.0
6/9/1999,07:30,2.8000000000000003,16.0,0.0,0.0,0.0,0.0
6/9/1999,08:30,2.3000000000000003,18.0,0.0,0.0,0.0,0.0
6/9/1999,09:30,2.0,20.0,0.0,0.0,0.0,0.0
6/9/1999,10:30,2.3000000000000003,22.0,0.0,0.0,0.0,0.0
6/9/1999,11:30,2.9000000000000004,23.0,0.0,0.0,0.0,0.0
6/9/1999,12:30,3.5,24.0,0.0,0.0,0.0,0.0
6/9/1999,13:30,4.0,24.0,0.0,0.0,0.0,0.0
6/9/1999,14:30,4.3,23.0,0.0,0.0,0.0,0.0
6/9/1999,15:30,4.5,22.0,0.0,0.0,0.0,0.0
6/9/1999,16:30,4.2,21.0,0.0,0.0,0.0,0.0
6/9/1999,17:30,3.0,18.0,0.0,0.0,0.0,0.0
6/9/1999,18:30,1.5,16.0,0.0,0.0,0.0,0.0
6/10/1999,05:30,0.3,10.0,0.0,0.0,0.0,0.0
6/10/1999,06:30,0.7000000000000001,12.0,0.0,0.0,0.0,0.0
6/10/1999,07:30,0.9,14.0,0.0,0.0,0.0,0.0
6/10/1999,08:30,1.3,17.0,0.0,0.0,0.0,0.0
6/10/1999,09:30,2.0,18.0,0.0,0.0,0.0,0.0
6/10/1999,10:30,2.7,20.0,0.0,0.0,0.0,0.0
6/10/1999,11:30,3.5,21.0,0.0,0.0,0.0,0.0
6/10/1999,12:30,4.2,21.0,0.0,0.0,0.0,0.0
6/10/1999,13:30,4.6000000000000005,21.0,0.0,0.0,0.0,0.0
6/10/1999,14:30,4.9,20.0,0.0,0.0,0.0,0.0
6/10/1999,15:30,4.9,19.0,0.0,0.0,0.0,0.0
6/10/1999,16:30,4.2,18.0,0.0,0.0,0.0,0.0
6/10/1999,17:30,2.6,16.0,0.0,0.0,0.0,0.0
6/10/1999,18:30,0.8,14.0,0.0,0.0,0.0,0.0
6/11/1999,05:30,2.6,9.0,0.0,0.0,0.0,0.0
6/11/1999,06:30,2.7,13.0,0.0,0.0,0.0,0.0
6/11/1999,07:30,2.1,16.0,0.0,0.0,0.0,0.0
6/11/1999,08:30,1.7000000000000002,19.0,0.0,0.0,0.0,0.0
6/11/1999,09:30,1.7000000000000002,20.0,0.0,0.0,0.0,0.0
6/11/1999,10:30,2.0,22.0,0.0,0.0,0.0,0.0
6/11/1999,11:30,2.4000000000000004,23.0,0.0,0.0,0.0,0.0
6/11/1999,12:30,2.8000000000000003,23.0,0.0,0.0,0.0,0.0
6/11/1999,13:30,3.1,22.0,0.0,0.0,0.0,0.0
6/11/1999,14:30,3.0,21.0,0.0,0.0,0.0,0.0
6/11/1999,15:30,2.5,20.0,0.0,0.0,0.0,0.0
6/11/1999,16:30,2.1,18.0,0.0,0.0,0.0,0.0
6/11/1999,17:30,1.6,16.0,0.0,0.0,0.0,0.0
6/11/1999,18:30,1.0,14.0,0.0,0.0,0.0,0.0
6/12/1999,05:30,1.0,11.0,0.0,0.0,0.0,0.0
6/12/1999,06:30,1.3,14.0,0.0,0.0,0.0,0.0
6/12/1999,07:30,2.0,16.0,0.0,0.0,0.0,0.0
6/12/1999,08:30,2.5,17.0,0.0,0.0,0.0,0.0
6/12/1999,09:30,2.7,18.0,0.0,0.0,0.0,0.0
6/12/1999,10:30,3.0,20.0,0.0,0.0,0.0,0.0
6/12/1999,11:30,3.3000000000000003,21.0,0.0,0.0,0.0,0.0
6/12/1999,12:30,3.4000000000000004,21.0,0.0,0.0,0.0,0.0
6/12/1999,13:30,3.3000000000000003,20.0,0.0,0.0,0.0,0.0
6/12/1999,14:30,2.9000000000000004,19.0,0.0,0.0,0.0,0.0
6/12/1999,15:30,2.4000000000000004,18.0,0.0,0.0,0.0,0.0
6/12/1999,16:30,1.9,16.0,0.0,0.0,0.0,0.0
6/12/1999,17:30,1.4,15.0,0.0,0.0,0.0,0.0
6/12/1999,18:30,1.0,13.0,0.0,0.0,0.0,0.0
6/13/1999,05:30,2.3000000000000003,10.0,0.0,0.0,0.0,0.0
6/13/1999,06:30,3.0,12.0,0.0,0.0,0.0,0.0
6/13/1999,07:30,3.1,14.0,0.0,0.0,0.0,0.0
6/13/1999,08:30,2.8000000000000003,16.0,0.0,0.0,0.0,0.0
6/13/1999,09:30,2.6,17.0,0.0,0.0,0.0,0.0
6/13/1999,10:30,2.7,19.0,0.0,0.0,0.0,0.0
6/13/1999,11:30,2.9000000000000004,20.0,0.0,0.0,0.0,0.0
6/13/1999,12:30,3.2,21.0,0.0,0.0,0.0,0.0
6/13/1999,13:30,3.4000000000000004,21.0,0.0,0.0,0.0,0.0
6/13/1999,14:30,3.4000000000000004,20.0,0.0,0.0,0.0,0.0
6/13/1999,15:30,3.3000000000000003,19.0,0.0,0.0,0.0,0.0
6/13/1999,16:30,3.0,18.0,0.0,0.0,0.0,0.0
6/13/1999,17:30,2.5,17.0,0.0,0.0,0.0,0.0
6/13/1999,18:30,1.6,14.0,0.0,0.0,0.0,0.0
6/14/1999,05:30,4.3,11.0,0.0,0.0,0.0,0.0
6/14/1999,06:30,4.6000000000000005,15.0,0.0,0.0,0.0,0.0
6/14/1999,07:30,3.9,19.0,0.0,0.0,0.0,0.0
6/14/1999,08:30,2.3000000000000003,21.0,0.0,0.0,0.0,0.0
6/14/1999,09:30,1.1,22.0,0.0,0.0,0.0,0.0
6/14/1999,10:30,1.0,23.0,0.0,0.0,0.0,0.0
6/14/1999,11:30,1.5,22.0,0.0,0.0,0.0,0.0
6/14/1999,12:30,1.8,21.0,0.0,0.0,0.0,0.0
6/14/1999,13:30,2.0,20.0,0.0,0.0,0.0,0.0
6/14/1999,14:30,1.9,20.0,0.0,0.0,0.0,0.0
6/14/1999,15:30,1.6,19.0,0.0,0.0,0.0,0.0
6/14/1999,16:30,1.2000000000000002,18.0,0.0,0.0,0.0,0.0
6/14/1999,17:30,0.7000000000000001,17.0,0.0,0.0,0.0,0.0
6/14/1999,18:30,0.5,15.0,0.0,0.0,0.0,0.0
6/15/1999,05:30,2.0,11.0,0.0,0.0,0.0,0.0
6/15/1999,06:30,3.0,12.0,0.0,0.0,0.0,0.0
6/15/1999,07:30,3.3000000000000003,12.0,0.0,0.0,0.0,0.0
6/15/1999,08:30,2.6,12.0,0.0,0.0,0.0,0.0
6/15/1999,09:30,2.2,14.0,0.0,0.0,0.0,0.0
6/15/1999,10:30,2.7,16.0,0.0,0.0,0.0,0.0
6/15/1999,11:30,3.7,17.0,0.0,0.0,0.0,0.0
6/15/1999,12:30,4.1000000000000005,17.0,0.0,0.0,0.0,0.0
6/15/1999,13:30,3.7,17.0,0.0,0.0,0.0,0.0
6/15/1999,14:30,3.2,17.0,0.0,0.0,0.0,0.0
6/15/1999,15:30,2.8000000000000003,16.0,0.0,0.0,0.0,0.0
6/15/1999,16:30,2.5,15.0,0.0,0.0,0.0,0.0
6/15/1999,17:30,2.0,13.0,0.0,0.0,0.0,0.0
6/15/1999,18:30,1.5,12.0,0.0,0.0,0.0,0.0
6/16/1999,05:30,1.0,9.0,0.0,0.0,0.0,0.0
6/16/1999,06:30,1.1,12.0,0.0,0.0,0.0,0.0
6/16/1999,07:30,1.5,15.0,0.0,0.0,0.0,0.0
6/16/1999,08:30,2.2,17.0,0.0,0.0,0.0,0.0
6/16/1999,09:30,3.0,18.0,0.0,0.0,0.0,0.0
6/16/1999,10:30,3.5,18.0,0.0,0.0,0.0,0.0
6/16/1999,11:30,3.5,19.0,0.0,0.0,0.0,0.0
6/16/1999,12:30,3.3000000000000003,18.0,0.0,0.0,0.0,0.0
6/16/1999,13:30,2.9000000000000004,17.0,0.0,0.0,0.0,0.0
6/16/1999,14:30,2.5,16.0,0.0,0.0,0.0,0.0
6/16/1999,15:30,2.4000000000000004,15.0,0.0,0.0,0.0,0.0
6/16/1999,16:30,2.6,15.0,0.0,0.0,0.0,0.0
6/16/1999,17:30,2.8000000000000003,14.0,0.0,0.0,0.0,0.0
6/16/1999,18:30,2.5,13.0,0.0,0.0,0.0,0.0
6/17/1999,05:30,3.1,12.0,0.0,0.0,0.0,0.0
6/17/1999,06:30,2.2,16.0,0.0,0.0,0.0,0.0
6/17/1999,07:30,1.8,19.0,0.0,0.0,0.0,0.0
6/17/1999,08:30,2.2,21.0,0.0,0.0,0.0,0.0
6/17/1999,09:30,2.4000000000000004,22.0,0.0,0.0,0.0,0.0
6/17/1999,10:30,2.2,23.0,0.0,0.0,0.0,0.0
6/17/1999,11:30,1.7000000000000002,22.0,0.0,0.0,0.0,0.0
6/17/1999,12:30,0.9,21.0,0.0,0.0,0.0,0.0
6/17/1999,13:30,1.5,19.0,0.0,0.0,0.0,0.0
6/17/1999,14:30,2.9000000000000004,18.0,0.0,0.0,0.0,0.0
6/17/1999,15:30,2.6,18.0,0.0,0.0,0.0,0.0
6/17/1999,16:30,1.6,18.0,0.0,0.0,0.0,0.0
6/17/1999,17:30,1.1,17.0,0.0,0.0,0.0,0.0
6/17/1999,18:30,0.9,15.0,0.0,0.0,0.0,0.0
6/18/1999,05:30,3.3000000000000003,13.0,0.0,0.0,0.0,0.0
6/18/1999,06:30,3.7,16.0,0.0,0.0,0.0,0.0
6/18/1999,07:30,3.8,19.0,0.0,0.0,0.0,0.0
6/18/1999,08:30,3.7,21.0,0.0,0.0,0.0,0.0
6/18/1999,09:30,3.7,22.0,0.0,0.0,0.0,0.0
6/18/1999,10:30,3.8,23.0,0.0,0.0,0.0,0.0
6/18/1999,11:30,3.8,24.0,0.0,0.0,0.0,0.0
6/18/1999,12:30,3.7,25.0,0.0,0.0,0.0,0.0
6/18/1999,13:30,3.4000000000000004,26.0,0.0,0.0,0.0,0.0
6/18/1999,14:30,3.1,25.0,0.0,0.0,0.0,0.0
6/18/1999,15:30,2.8000000000000003,25.0,0.0,0.0,0.0,0.0
6/18/1999,16:30,2.5,24.0,0.0,0.0,0.0,0.0
6/18/1999,17:30,1.6,22.0,0.0,0.0,0.0,0.0
6/18/1999,18:30,0.9,20.0,0.0,0.0,0.0,0.0
6/19/1999,05:30,2.7,16.0,0.0,0.0,0.0,0.0
6/19/1999,06:30,3.0,20.0,0.0,0.0,0.0,0.0
6/19/1999,07:30,2.8000000000000003,23.0,0.0,0.0,0.0,0.0
6/19/1999,08:30,2.9000000000000004,25.0,0.0,0.0,0.0,0.0
6/19/1999,09:30,3.0,26.0,0.0,0.0,0.0,0.0
6/19/1999,10:30,3.0,27.0,0.0,0.0,0.0,0.0
6/19/1999,11:30,3.0,28.0,0.0,0.0,0.0,0.0
6/19/1999,12:30,2.9000000000000004,28.0,0.0,0.0,0.0,0.0
6/19/1999,13:30,2.7,28.0,0.0,0.0,0.0,0.0
6/19/1999,14:30,2.3000000000000003,27.0,0.0,0.0,0.0,0.0
6/19/1999,15:30,1.5,26.0,0.0,0.0,0.0,0.0
6/19/1999,16:30,0.8,25.0,0.0,0.0,0.0,0.0
6/19/1999,17:30,1.0,23.0,0.0,0.0,0.0,0.0
6/19/1999,18:30,1.9,20.0,0.0,0.0,0.0,0.0
6/20/1999,05:30,2.9000000000000004,15.0,0.0,0.0,0.0,0.0
6/20/1999,06:30,3.0,19.0,0.0,0.0,0.0,0.0
6/20/1999,07:30,2.6,22.0,0.0,0.0,0.0,0.0
6/20/1999,08:30,2.2,25.0,0.0,0.0,0.0,0.0
6/20/1999,09:30,1.6,27.0,0.0,0.0,0.0,0.0
6/20/1999,10:30,1.5,28.0,0.0,0.0,0.0,0.0
6/20/1999,11:30,1.9,29.0,0.0,0.0,0.0,0.0
6/20/1999,12:30,2.4000000000000004,29.0,0.0,0.0,0.0,0.0
6/20/1999,13:30,2.6,29.0,0.0,0.0,0.0,0.0
6/20/1999,14:30,2.7,28.0,0.0,0.0,0.0,0.0
6/20/1999,15:30,2.9000000000000004,27.0,0.0,0.0,0.0,0.0
6/20/1999,16:30,3.1,25.0,0.0,0.0,0.0,0.0
6/20/1999,17:30,3.2,22.0,0.0,0.0,0.0,0.0
6/20/1999,18:30,3.2,19.0,0.0,0.0,0.0,0.0
6/21/1999,05:30,2.6,17.0,0.0,0.0,0.0,0.0
6/21/1999,06:30,3.3000000000000003,20.0,0.0,0.0,0.0,0.0
6/21/1999,07:30,3.7,23.0,0.0,0.0,0.0,0.0
6/21/1999,08:30,4.0,25.0,0.0,0.0,0.0,0.0
6/21/1999,09:30,3.9,26.0,0.0,0.0,0.0,0.0
6/21/1999,10:30,3.6,26.0,0.0,0.0,0.0,0.0
6/21/1999,11:30,3.3000000000000003,26.0,0.0,0.0,0.0,0.0
6/21/1999,12:30,2.9000000000000004,25.0,0.0,0.0,0.0,0.0
6/21/1999,13:30,2.6,24.0,0.0,0.0,0.0,0.0
6/21/1999,14:30,2.4000000000000004,24.0,0.0,0.0,0.0,0.0
6/21/1999,15:30,2.2,23.0,0.0,0.0,0.0,0.0
6/21/1999,16:30,1.9,22.0,0.0,0.0,0.0,0.0
6/21/1999,17:30,1.6,21.0,0.0,0.0,0.0,0.0
6/21/1999,18:30,1.3,18.0,0.0,0.0,0.0,0.0
6/22/1999,05:30,4.2,16.0,0.0,0.0,0.0,0.0
6/22/1999,06:30,4.3,20.0,0.0,0.0,0.0,0.0
6/22/1999,07:30,4.3,23.0,0.0,0.0,0.0,0.0
6/22/1999,08:30,4.1000000000000005,25.0,0.0,0.0,0.0,0.0
6/22/1999,09:30,3.8,26.0,0.0,0.0,0.0,0.0
6/22/1999,10:30,3.5,27.0,0.0,0.0,0.0,0.0
6/22/1999,11:30,3.3000000000000003,28.0,0.0,0.0,0.0,0.0
6/22/1999,12:30,3.3000000000000003,28.0,0.0,0.0,0.0,0.0
6/22/1999,13:30,3.2,28.0,0.0,0.0,0.0,0.0
6/22/1999,14:30,3.2,27.0,0.0,0.0,0.0,0.0
6/22/1999,15:30,3.1,26.0,0.0,0.0,0.0,0.0
6/22/1999,16:30,2.9000000000000004,25.0,0.0,0.0,0.0,0.0
6/22/1999,17:30,1.9,24.0,0.0,0.0,0.0,0.0
